full_text,jenis_cyberbullying,is_bullying,clean,target
@titfather ITE dan penistaan agama 2 UU problematik. Bikin orang indo downgrade ,sara,1,ite nista agama uu problematik bikin orang indo downgrade,tidak_diketahui
1. Para pemuka agama dari lintas agama (termasuk Yahudi) dan tentunya para pemuka agama di Palestina sudah sejak lama melawan upaya downgrade kejahatan Israel menjadi masalah dialog keagamaan semata. Gus Yahya malah mengabaikan perjuangan mereka. 2. Sikap resmi untuk mendukung,sara,1,muka agama lintas agama masuk yahudi tentu muka agama palestina sejak lama lawan upaya downgrade jahat israel jadi masalah dialog agama semata gus yahya malah abai juang sikap resmi dukung,tidak_diketahui
udah nistain agama vocalnya amburadul. downgrade of kpop bgt,sara,1,udah nistain agama vocalnya amburadul downgrade of kpop bgt,tidak_diketahui
@tanyakanrl Gapapa mba beli aja mobil supaya nanti kamu dapat laki2 juga yang setera punya mobil juga. Kalau kamu muslim dlm Islam aja wanita tdk boleh downgrade . Tapi bukan berarti kita jadi sombong intinya menikahlah dgn org yg setara (agama ilmu harta,sara,1,gapapa mba beli aja mobil kamu laki tera punya mobil kalau kamu muslim dlm islam aja wanita tdk downgrade bukan arti jadi sombong inti nikah dgn org yg tara agama ilmu harta,orang_lain
Iya memang ada perintahnya seperti itu. Tapi kalau ada yang dapat suami baik agama dan akhlaknya tapi qodarullah belum mapan coba bandingkannya hidup kita yang baru menikah dengan hidup kedua orang tua kita juga saat beliau baru menikah dulu jadi nggak merasa downgrade-,bukan cyberbullying,0,iya memang perintah kalau suami baik agama akhlak qodarullah mapan coba banding hidup baru meni hidup dua orang tua beliau baru meni dulu jadi rasa downgrade,tidak_diketahui
@AghaarXx Maaf kak ada dalilnya ga ya wajib bagi laki laki utk provide agar tidak downgrade? Wajib dalam agama kan berarti jika tidak dilakukan maka berdosa. Boleh ya kak share dalilnya supaya kita jadi tau landasannya :),bukan cyberbullying,0,maaf kak dalil ga wajib laki laki utk provide downgrade wajib agama kan arti laku dosa kak share dalil jadi tau landas,tidak_diketahui
@AghaarXx Sebaik-baik wanita adl yg meminta mahar paling sedikit dan sebaik2 pria adl yg memberi mahar paling banyak. Faktor pemilihan adl harta keturunan rupa dan agama yg terbaik krn agama. Ga tahu sih kriteria narasi downgrade sumbernya apa.,sara,1,baik baik wanita adl yg minta mahar paling sedikit baik pria adl yg beri mahar paling banyak faktor pilih adl harta turun rupa agama yg baik krn agama ga tahu sih kriteria narasi downgrade sumber apa,tidak_diketahui
@AghaarXx Mudahnya yg sekufu aja sih yg setara. Utk meminimalisir masalah ke depannya. Sekufu jg ga cmn dlm hal harta aja tp jg secara agama mindset. Mgkn cewenya mau downgrade tp blm tentu keluarganya. Kasian cowonya nanti diuber2 klo misal dpt mertua yg,sara,1,mudah yg kufu aja sih yg tara utk meminimalisir masalah depan kufu jg ga cmn dlm harta aja tp jg agama mindset mgkn cewenya mau downgrade tp blm keluarga kasi cowonya uber klo misal dpt mertua yg,tidak_diketahui
Wong si empunya agama kanjeng Nabi aja istri pertama beliau downgrade parah (secara materil). Nikah itu whatever circumstances nya itu udah suasana surga. Gausah lah dibuat rumit kadar nafkah bla bla bla. Kalau cewenya mau berjuang bersama silakan. Klo ga ya tgl cari cewe lain,sara,1,wong si empunya agama kanjeng nabi aja istri pertama beliau downgrade parah materil nikah whatever circumstances nya udah suasana surga gausah lah buat rumit kadar nafkah bla bla bla kalau cewenya mau juang sama sila klo ga tgl cari cewe,tidak_diketahui
dl punya temen kantor hobinya nanya nis mau ga kl diajak xx sm suami kl suami lu xx nanti gmn (menyebutkan hal2 downgrade) terus pas gw jawab ga mau digoreng mulu jawaban gw padahal penjelasan dr sisi agama jg begini ‍,sara,1,dl punya temen kantor hobi nanya nis mau ga kl ajak xx sm suami kl suami lu xx gmn sebut downgrade terus pas gw jawab ga mau goreng mulu jawab gw padahal jelas dr sisi agama jg begini,diri_sendiri
Dalam kacamata agama perempuan itu ga boleh downgrade. Misal sebelum menikah ia tinggal di istana maka wajib bagi suaminya menyediakan istana jg untuknya. Ini berlaku juga dengan makanan dan hal-hal serupa. Lantas bagaimana dgn perempuan2 yang ridha downgrade? Pahala besar! https://t.co/6x2BNXdaQE,sara,1,kacamata agama perempuan ga downgrade misal meni tinggal istana wajib suami sedia istana jg untuk laku makan rupa lantas bagaimana dgn perempuan ridha downgrade pahala besar,tidak_diketahui
bonus demografi indo.. bukannya makin sadar pendidikan malah downgrade. nanti kalo SDM nya kalah sama negara lain nyalahin Agama,sara,1,bonus demografi indo bukan makin sadar didik malah downgrade kalo sdm nya kalah sama negara nyalahin agama,tidak_diketahui
@fmtoday KKmart punya cuai penyebab ketegangan agama. Dap loke punya statement merendahkan kesalahan pesenda kalimah Allah ni buat orang bertambah marah. sebab kome takde hak nak downgrade the issue. Ni punca,sara,1,kkmart punya cuai sebab tegang agama dap loke punya statement rendah salah senda kalimah allah ni buat orang tambah marah kome takde hak nak downgrade the issue ni punca,tidak_diketahui
Level anwar sama dengan Level najib boss lanun level zahid pangkat DNAA level limkitsiang nak downgrade bumiputera/islam. Kalau anwar tu ada 10% dari sifat rashidun dia dah register dekat pas-bersama kuatkan agama d malaysia. Pas utk jadikan msia truly islam Pru16sekarang,sara,1,level anwar sama level najib boss lanun level zahid pangkat dnaa level limkitsiang nak downgrade bumiputera islam kalau anwar tu sifat rashidun dah register dekat pas sama kuat agama d malaysia pas utk jadi msia truly islam pru sekarang,tidak_diketahui
Awak ada choice utk downgrade ke 2k/month. Semakin dikejar semakin x cukup means u need to change ur lifestyle. Ada yg berduit ttp humble hidup sekadar cukup kerana agama mengajar utk bersederhana. Kalau hg makin kaya makin x cukup hg la kena check hub dgn allah,sara,1,awak choice utk downgrade k month makin kejar makin x cukup means u need to change ur lifestyle yg duit ttp humble hidup sekadar cukup rana agama ajar utk sederhana kalau hg makin kaya makin x cukup hg la kena check hub dgn allah,tidak_diketahui
tak payah la nak downgrade agama demi konon nak jaga kemasalhatan orang bkn islam konon jga hti?? nk jga hti apbnda?!!! bnda simple KAFIR is KAFIR!!!! org yg sembah selain Allah is kafir full stop!!!!,sara,1,tak payah la nak downgrade agama konon nak jaga kemasalhatan orang bkn islam konon jga hti nk jga hti apbnda bnda simple kafir is kafir org yg sembah allah is kafir full stop,tidak_diketahui
Amek hutang asbab hutang keliling tak dapat amal kan agama. Tambahan pula menyusahkan pasangan sebab dah keliru tanggungjawab. Ingat kita pilih hidup kita. Seorg Ustaz tu pesan hidup kita ni mampu nak luxury tapi downgrade kan diri. In Shaa Allah rasa cukup je..,sara,1,amek hutang asbab hutang keliling tak amal kan agama tambah susah pasang dah keliru tanggungjawab ingat pilih hidup seorg ustaz tu pesan hidup ni mampu nak luxury downgrade kan diri in shaa allah rasa cukup je,tidak_diketahui
Name a bigger downgrade: Polymath zaman dulu di setiap karyanya (bahkan yg bukan agama) dikasih Muqaddimah yang memuja-muji Tuhan dan shalawat pada Kanjeng Nabi Shalallahu alaihi wasallam Sekarang cuma dikit puji syukur aja. Di https://t.co/1k1s5o9Xcf bahkan ga ada ,sara,1,name a bigger downgrade polymath zaman dulu karya bahkan yg bukan agama kasih muqaddimah puja muji tuhan shalawat kanjeng nabi shalallahu alaihi wasallam sekarang cuma dikit puji syukur aja bahkan ga,tidak_diketahui
@judahrenz @GeeneHary @AsbabulKopi @Kakak211 @JudahLion88 Lah emang kamu n the gank jingkrak jingkrak masih ga ngaku lah gue udah bilang kalo dalam agamamu ga masalah itu urusanmu jangan kau samakan islam dengan agamamu dalam islam kami memang harus bela ,sara,1,lah emang kamu n the gank jingkrak jingkrak ga ngaku lah gue udah bilang kalo agama ga masalah urus jangan kau sama islam agama islam memang bela,diri_sendiri
@LLiatono @aesculapiusw @RobertAlJamedi @HeyIndonesian Relativisme lo malah batalin pernyataan lo sendiri. Malah kejebak logika sendiri kebiasaan ga dipake sih Lo secara tdk lgsg menyatakan bhw semua agama benar dg dasar yg sama kalo semua bnr ya semua sa,penghinaan,1,relativisme lo malah batalin nyata lo sendiri malah jebak logika sendiri biasa ga dipake sih lo tdk lgsg nyata bhw semua agama benar dg dasar yg sama kalo semua bnr semua sa,orang_lain
@Tita83079013 Masih ada lo pemikiran kyk gini. Coba liat ngr lain yg agama islam jadi minoritas. Di islam tdk akam membunuh orang kafir kalau mrka tdk mengusik agama islam. Lu salah liat mungkin bro yg rasis itu bkan agama nya tpi dri orang nya masing².,sara,1,lo pikir kyk gin coba liat ngr yg agama islam jadi minoritas islam tdk akam bunuh orang kafir kalau mrka tdk usik agama islam lu salah liat mungkin bro yg ras bkan agama nya tpi dri orang nya masing,orang_lain
Jadi gue bilang ngga sekasar itu kalo memang menurut lo agama gue salah dan agama lo yg benar gunakan bahasa yg baik tunjukin aja agama lo lebih baik dari agama gue jangan malah hina2 agama yg gue anut. Eh malah makin ngamuk. Ini gue dipacarin cuma buat nambah member kah?,sara,1,jadi gue bilang ngga kasar kalo memang lo agama gue salah agama lo yg benar guna bahasa yg baik tunjukin aja agama lo lebih baik agama gue jangan malah hina agama yg gue anut eh malah makin ngamuk gue dipacarin cuma buat nambah member,diri_sendiri
@don_howei @strawlemoncoff @akunbuzzerlol Najis bikin narasi apalagi lo oten botol botol fakta yg lo sebutkan apa bodoh? Ini contoh salah 1nya playing victim jahat gk peduli negara di adudomba antar agama yg penting menang argumen nih begini najis bnr cih,kata kasar,1,najis bikin narasi lo oten botol botol fakta yg lo sebut apa bodoh contoh salah nya playing victim jahat gk peduli negara adudomba antar agama yg penting menang argumen nih begini najis bnr cih,orang_lain
Tolol lo kira teroris kaga ada yang dari agama lo? Teroris itu salah di mata agama mereka aja ga ngamalin ajaran agama.,kata kasar,1,tolol lo kira teroris kaga agama lo teroris salah mata agama aja ga ngamalin ajar agama,orang_lain
@txtdrjkt gua gaada maksud rendahin profesinya tapi.. MIKIR LAH MINIMAL TAU DIRI ANJG LO NAFKAHIN 1 ISTRI AJA SESEK NAPAS APALAGI 2 UDAH GITU BAWA BAWA AGAMA SAMA SUKU LAGI INILAH SALAH SATU PENYEBAB IMAGE AGAMA SAMA SUKU JELEK KARNA OKNUM KEK GINI,kata kasar,1,gua gaada maksud rendahin profesi mikir lah minimal tau diri anjg lo nafkahin istri aja sek napas udah gitu bawa bawa agama sama suku ini salah satu sebab image agama sama suku jelek karna oknum kek gin,diri_sendiri
@Orcinus_Orca15 Soalnya bocil2 tu daya ingatnya lagi tinggi2nya takutnya aku tf ilmu agama yg salah. Masa aku ajarin ekonomi mikro makro tau perpajakan,sara,1,soal bocil tu daya ingat tinggi nya takut aku tf ilmu agama yg salah masa aku ajarin ekonomi mikro makro tau paja,diri_sendiri
@NoMenyoloo Apa sih kocak... Di awal udah gak nyambung disini ngingetin gini. Bagus sih cuma lo salah lapak woi. Gue bahas apa lo bahas apa gue agama apa lo ngingetin apa.,penghinaan,1,apa sih kocak awal udah gak nyambung sini ngingetin gin bagus sih cuma lo salah lapak woi gue bahas apa lo bahas apa gue agama apa lo ngingetin apa,diri_sendiri
@keyfreakonly1 @whoopziiy Berlebihan lu anjing yg salah emaknya kenapa bawa bawa anak yg gatau apa apa. As you know she is yatim jaga jarilu jangan kaya ga tau agama lo,kata kasar,1,lebih lu anjing yg salah emaknya bawa bawa anak yg gatau apa apa as you know she is yatim jaga jarilu jangan kaya ga tau agama lo,orang_lain
@farahbahagia @hangoveu @tanyakanrl Org mau ngenal Islam ya Islamnya yg dikenal bkn org2nya njir Lo mau kenal agama apapun klo liat org2nya gak bakal nyampe. Krn manusia ya tempatnya salah,sara,1,org mau ngenal islam islam yg kenal bkn org nya njir lo mau kenal agama apa klo liat org nya gak bakal nyampe krn manusia tempat salah,orang_lain
@Narasi_winda Manusia anjeng nalar dan imannya yang salah malah jadiin agama sbg tameng semoga kekal lo di neraka,kata kasar,1,manusia anjeng nalar iman salah malah jadiin agama sbg tameng moga kekal lo neraka,orang_lain
@SifatAlami @kakilangitimur Gak urusan gue si Augustine Salah pengertian ato tidak. Dan g ada yg bisa nunjuk siapa yg Salah atau benar Gue cuma sajikan fakta sejarah agama lo ke muka elo Ayat Luke 14:23 itu d gunakan gereja. Jadi g usa nunjuk2 gue yg gak,sara,1,gak urus gue si augustine salah erti ato g yg nunjuk siapa yg salah benar gue cuma saji fakta sejarah agama lo muka elo ayat luke d guna gereja jadi g usa nunjuk gue yg gak,diri_sendiri
@gilmlnzk @Profokiev @istianahnissa Berpikir kritis berangkat dr ketidak yakinan akan informasi yg dimiliki. Kalau dari awal udah ngecap buku agama bikin dongo dogma bikin stuck buku ini dan itu lebih berguna berarti lo mulai berhenti berpikir kritis. Sal,kata kasar,1,pikir kritis berangkat dr tidak yakin informasi yg milik kalau awal udah ngecap buku agama bikin dongo dogma bikin stuck buku lebih guna arti lo mulai henti pikir kritis sal,orang_lain
@couplejktindo @C_D3pp Yang jelas ente gak suka agama islam. Titik...dari semua postingan lo kelihatan anda salah satu Islamophobia.,sara,1,jelas ente gak suka agama islam titik semua postingan lo lihat salah satu islamophobia,orang_lain
@Profokiev @istianahnissa Berarti kalimatnya yg salah. Mending lo tulis kalau banyak baca buku islam harusnya tau kalau islam itu melarang menghina agama lain. kalau gw banyak baca filsafat jadi bisa lebih memahami dan toleran abis itu baru lanjut part wk,sara,1,arti kalimat yg salah mending lo tulis kalau banyak baca buku islam harus tau kalau islam larang hina agama kalau gw banyak baca filsafat jadi lebih paham toleran abis baru lanjut part wk,diri_sendiri
@ProfOnline_id Hahahah Lo hanya percaya am orang yg belum bener tau asal usul ya gmn.lo hanya mentingin gmn jatuhin agama orang lain ap pun caraya pasti Lo lakukan.sorry gw kristen tp Ota gw gk kayak looo rendah bisaya cuma cari salah ya agama dan orang l,sara,1,hahahah lo percaya am orang yg bener tau asal usul gmn lo mentingin gmn jatuhin agama orang ap caraya lo laku sorry gw kristen tp ota gw gk kayak looo rendah bisaya cuma cari salah agama orang l,diri_sendiri
@benabdlwaheed @pandebaik @GlHindu Sudah diakui sebagai salah satu agama resmi tau diri lah lo. Ga usah ngelunjak.,penghinaan,1,aku salah satu agama resmi tau diri lah lo ga usah ngelunjak,tidak_diketahui
@yourself123xx @HILARlO @convomf Bukan urusan agama bukan urusan politik tapi ini urusan lo berpihak sama siapa karna dari sudut pandang manapun tindakan israel itu salah karna udah nyerobot wilayah palestina dan kebetulan aja mayoritas penduduk palestina,sara,1,bukan urus agama bukan urus politik urus lo pihak sama siapa karna sudut pandang mana tindak israel salah karna udah nyerobot wilayah palestina betul aja mayoritas duduk palestina,orang_lain
@MillMx429564 @kibran_kangpari @sakkusaitna @Mundiwangi4 Pinter gw dmn? Segoblog2nya gw gw gak akan nge-judge umat agama lain itu salah jalan. Gak kyk lo! Mending lo konsen ke agama &amp,sara,1,pinter gw dmn segoblog nya gw gw gak nge judge umat agama salah jalan gak kyk lo mending lo konsen agama amp,diri_sendiri
@HabanglaliK @Tita83079013 Ini kItab Fathul Izar bukan ajaran salah satu Agama tapi ditulis oleh manusia. Isinya banyak yg kontroversial. Nah elo pembenci Islam. Harus lihat dulu ceramah Buya Yahya soal Kitab Fathul Izar ini. Biar otak lo gak dipenuhi keb,sara,1,kitab fathul izar bukan ajar salah satu agama tulis manusia isi banyak yg kontroversial nah elo benci islam lihat dulu ceramah buya yahya soal kitab fathul izar biar otak lo gak penuh keb,orang_lain
@Tita83079013 Ini kItab Fathul Izar bukan ajaran salah satu Agama tapi ditulis oleh manusia. Isinya banyak yg kontroversial. Nah elo pembenci Islam. Harus lihat dulu ceramah Buya Yahya soal Kitab Fathul Izar ini. Biar otak lo gak dipenuhi kebencian. https,sara,1,kitab fathul izar bukan ajar salah satu agama tulis manusia isi banyak yg kontroversial nah elo benci islam lihat dulu ceramah buya yahya soal kitab fathul izar biar otak lo gak penuh benci,orang_lain
@G_P_D_1984 @purebprince Lo baca dong ngatain orang literasi rendah. Lo sendiri ga baca siapa objeknya skrg yg dikritisi. Buka hak lo ngebungkam perempuan yg teropresi krn aturan agama lo yg kebetulan ditafsirkan salah sama orang bodoh kaya lo. Wajar bgt,kata kasar,1,lo baca dong ngatain orang literasi rendah lo sendiri ga baca siapa objek skrg yg kritisi buka hak lo ngebungkam perempuan yg teropresi krn atur agama lo yg betul tafsir salah sama orang bodoh kaya lo wajar bgt,orang_lain
@tanyakanrl Mnurutku sangat amat gak bijak tanya hal soal pemahaman agama begini di komun umum yg bs nimbulin salah paham org2 yg ga paham. Mreka jd mikir islam kok ngeri. Better lo brgkt ke kajian udh dpt pahala+jwbnnya. Ato kajian di youtube jg byk klo,sara,1,mnurutku sangat gak bijak tanya soal paham agama begini komun umum yg bs nimbulin salah paham org yg ga paham mreka jd mikir islam kok ngeri better lo brgkt kaji udh dpt pahala jwbnnya ato kaji youtube jg byk klo,orang_lain
